Row.names	X.SampleID	BarcodeSequence	LinkerPrimerSequence	Location	Sampling_date	Loc_plot_ID	rep.by.loc	Soil_Zone	genotype	crop	Herbicide_History	Glyphosphate_Treatment	system	System.loc	X	Sample	I	D	year	ITS_seq_plate	ITS.date	X16s_seq_plate	X16s.date	original.well.plate	X.1	Year	Site	Plate.	Run.	Original.Well	q	PCR.Well	original.well	Well.Type	Replicate	Threshold..dRn.	Ct..dRn.	Quantity..picograms.	RSq..dRn.	Slope..dRn.	Correction	Axis.1	Axis.2	Axis.3	Axis.4	Axis.5	Axis.6	Axis.7	Axis.8	Axis.9	Axis.10	Axis.11	Axis.12	Axis.13	Axis.14	Axis.15	Axis.16	Axis.17	Axis.18	Axis.19	Axis.20	Axis.21	Axis.22	Axis.23	Axis.24	Axis.25	Axis.26	Axis.27	Axis.28	Axis.29	Axis.30	Axis.31	Axis.32	Axis.33	Axis.34	Axis.35	Axis.36	Axis.37	Axis.38	Axis.39	Axis.40	Axis.41	Axis.42	Axis.43	Axis.44	Axis.45	Axis.46	Axis.47	Axis.48	Axis.49	Axis.50	Axis.51	Axis.52	Axis.53	Axis.54	Axis.55	Axis.56	Axis.57	Axis.58	Axis.59	Axis.60	Axis.61	Axis.62	Axis.63	Axis.64	Axis.65	Axis.66	Axis.67	Axis.68	Axis.69	Axis.70	Axis.71	Axis.72	Axis.73	Axis.74	Axis.75	Axis.76	Axis.77	Axis.78	Axis.79	Axis.80	Axis.81	Axis.82	Axis.83	Axis.84	Axis.85	Axis.86	Axis.87	Axis.88	Axis.89	Axis.90	Axis.91	Axis.92	Axis.93	Axis.94	Axis.95	Axis.96	Axis.97	Axis.98	Axis.99	Axis.100	Axis.101	Axis.102
246.S21	246.S21	NA	NA	Stoneville	post	203	NA	bulk	RR	soy	15yrs	spray	NA	NT-MS	NA	Plate1	B	9	2014	266	7/13/16	246	5/9/16	B9-Plate1	NA	2014	Stoneville	Plate1	Run2	B9	B	3	B9	Unknown	30	0.8473	18.3	4.17	0.999	-3.298	0.83669206	0.221000656267073	-0.291780313272456	-0.0648775775993807	-0.130296914250074	0.00511950182015944	-0.128814950727116	0.0338237194172821	0.132435566982612	-0.00857450298017035	-0.0294571838561076	-0.00685991035014542	-0.030878477542114	-0.0154006025775034	-0.0615645259530629	-0.0117068609983972	-0.0179665592593809	0.0381198347208023	-0.0484387501170377	0.0306818047199835	0.10621483155673	-0.0716139339458725	-0.0391142099989797	0.0102123330343155	-0.00238974363355304	-0.0208046471256911	0.00900749116175559	0.0471346637711518	-0.0506620452534116	0.0320127310022551	0.00710382416792199	-0.0223687251074306	0.0319298722117393	0.0321648296094872	-0.0596161998457376	-0.0139816776864805	0.0121779244661884	0.00491573996274536	0.0128330893810488	-0.0415815608682319	-0.0371527755632657	0.0146640868075139	0.0117554018274662	-0.0182446211500031	0.0554858977986014	0.0136760772158886	-0.031505171865327	0.0265464054520162	-0.0167950027777554	-0.00651237055330305	0.0247827281265743	-0.0154828363955492	-0.00788471910295322	0.0321854163102427	-0.0334696219797979	0.00742550511276907	-0.0191829136925263	-0.0252605757596449	0.0027277395610567	-0.0603163065255464	-0.000793309082717986	-0.0158425794202284	0.00323255597263954	0.0130960334699065	0.00564739271020738	-0.0153581321103539	-0.00779285305089387	-0.0116877408286449	0.00566979260259251	-0.012799077405973	0.0284405237871271	0.00212978248019992	0.0146159273863188	-0.00408286331563671	-0.0247907294506482	-0.025677911408165	0.0102444930442966	0.0314888983974487	-0.00324708605728143	-0.00915511909872142	-0.0135549591788233	0.0157162603823013	0.0227110692859947	-0.0302940157066828	-0.0145310386764453	-0.0358344686754512	0.038324447447984	-0.0197794140755888	0.00264811509224469	0.0243756257758065	0.00165213260243919	-0.0216646490855461	-0.00569546833541191	0.00554301994706877	0.020754717886822	-0.0168658968324991	-0.0121719436771075	0.0465848621718856	0.00575738976583074	-0.00118302299992228	0.0028990533063142	-0.00681603919851204	-0.00300579150539337
246.S23	246.S23	NA	NA	Stoneville	post	205	NA	bulk	RR	soy	none	no_spray	NA	bahNT-MS	NA	Plate1	B	11	2014	266	7/13/16	246	5/9/16	B11-Plate1	NA	2014	Stoneville	Plate1	Run2	B11	B	5	B11	Unknown	46	0.8473	21.47	0.46	0.999	-3.298	0.091695029	-0.260253272955758	-0.188650531881527	-0.111238655389333	-0.205490931022065	-0.0495232324765842	0.0696754331526527	0.105583922195994	-0.107586949772102	-0.0357145580088512	-0.0853177120171442	0.151613947160146	0.00436892478745934	0.03824241243218	0.0423287931986596	0.012358533753106	0.0828060669121043	0.0507021636051673	-0.00105171024856027	-0.00546917860322684	0.0955122061178746	0.0446047285669418	0.00319950571025814	0.00995800348091763	0.0984123374476919	0.00936107952437284	-0.0598262813001202	-0.0443619639659385	-0.0417512364344393	0.0469210837456217	0.0419143432438486	-0.0374506710822305	0.0366740711825397	0.00840091693881713	-0.0659291049309893	-0.0203640739290969	-0.00344738608909262	-0.021246422387581	0.00604015012436687	-0.0172911079896981	-0.0085074789212669	0.0156080166779813	0.0337026514300636	0.0283839286110213	-0.0491995151218678	-0.00726369287906934	-0.0141558105999671	-0.0300265573224575	-0.0190402108775921	-0.00510838227364716	-0.0512509409847776	0.0219181642646172	-0.0418051105556749	0.0050266645967362	-0.0125129836269147	0.00427715714138017	0.0346251420415528	0.0304038433911168	0.00909802147487453	0.000157814246972681	-0.0485022445972523	0.0163025240765002	-0.0555318066084743	-0.00761592333614128	-0.0149809802290758	0.00527400839149221	0.0091442688386945	-0.00974805148109823	0.00703731081143112	0.00673731585050071	0.018096447456033	0.034811971652756	0.00719684023586149	-0.0136163648101185	-0.00208954940588171	-0.00246673019537353	-0.00740652163078979	0.00560959949943347	0.020603743506371	0.0189104652617613	0.0111721189781361	0.00478668583975837	-0.0353896330104734	0.00995132146536649	0.00306942187774964	0.0126993411855717	0.0453263082043989	-0.0120069816103431	-0.0204814324333053	0.00638524538462439	-0.0314627658875376	0.0148730843579382	-0.00506608840629062	0.0161118215082881	-0.00283748165921636	-0.00802589915770778	-0.00719809127828398	-0.0177358028164233	0.0166067726321894	0.0111006162129559	-0.00655758971669685	0.0103133552341858	-0.0011387177061384
246.S24	246.S24	NA	NA	Stoneville	post	206	NA	bulk	RR	soy	none	spray	NA	bahNT-MS	NA	Plate1	B	12	2014	266	7/13/16	246	5/9/16	B12-Plate1	NA	2014	Stoneville	Plate1	Run2	B12	B	6	B12	Unknown	54	0.8473	18.83	2.88	0.999	-3.298	0.577859264	-0.241647164028444	-0.183991890150735	-0.156477494005531	-0.256410571345201	-0.0226284932153019	0.0874659350112369	0.150531721309851	-0.049556344355197	0.0196910707224545	-0.106105427229341	0.114933824428182	0.0611407605032793	0.0471914444813596	0.0203904256273	-0.0496618342908137	-0.0928150173723172	-0.0126250352691863	0.0305684370031864	0.0146957359204192	-0.0348257292413468	0.0238745055731041	-0.0308089841930506	-0.0263132107144992	-0.0493749582448659	0.00586402292002166	0.0288501296862737	0.0241245604653051	-0.0328244592248948	0.0297721277800822	-0.00952267338930409	0.034009286185846	0.0351650451871934	0.0533655643708841	0.0149752520709374	-0.0067208769619223	-0.0108345355781966	-0.0359598082585326	0.0109998448025493	-0.0303992550935493	-0.0471884602462383	-0.0347783375610648	-0.0610977713429723	0.00540272804690563	0.0506958209898728	-0.0233381718635833	0.0220206065562585	0.0513748932851502	0.0162867680960492	0.0125622102642118	0.0236072985151722	-0.00121394562815846	0.00855136608836109	0.00865286536258688	0.0105696068404808	-0.0285680047395049	0.0303415584800894	-0.0103046018168524	-0.0228351053899596	0.030885720367363	0.0472117337621639	-0.00128794378096146	0.0446716134997107	0.0232945566018193	0.0120609163761369	-0.00321178113415062	0.00489326448592956	-0.0185030600120364	-0.0307958037825348	-0.0372825847360835	0.0113633332825889	0.00115099135234689	-0.0411419531322617	-0.00699345951706358	-0.00163227222767316	-0.0192063039157582	-0.00827102705421859	0.00399763541553596	-0.0101448913127722	-0.00489690832811489	-0.0436784603259616	-0.0279002823135466	-0.0218621101248889	-0.0264704013009557	-0.00361294973049155	-0.0054911438462713	0.00394211644756056	-0.00362122321008014	0.00709889196019626	-0.0274895697829363	-0.00851437852653428	0.0122904634188873	0.0243648893081034	0.0135868947797772	-0.0176383542854551	0.0136967700338144	-0.0299952994262491	-0.0202802106772897	-0.00248829637101058	0.00962342065633143	-0.00445280867103821	-0.00392663317248683	0.0018663341082843
246.S38	246.S38	NA	NA	Stoneville	pre	102	NA	bulk	RR	soy	15yrs	no_spray	NA	NT-MS	NA	Plate1	D	2	2014	266	7/13/16	246	5/9/16	D2-Plate1	NA	2014	Stoneville	Plate1	Run1	D2	D	2	D2	Unknown	24	0.7742	19.79	4.76	0.99	-3.82	0.95507295	0.151589922592271	0.105692333712273	-0.181915553001172	0.0416070812926062	0.313504297198347	-0.0462965839195659	0.0219463255660257	0.0510325698288789	-0.0782047327179166	0.0702006255697786	-0.0142339098699474	0.107992986230801	0.104284095001109	-0.00721345054948454	-0.0994501281427792	-0.037025526696632	0.0215960514813977	-0.0544907850598037	0.113223844540729	0.0649913674423745	0.0603337430799323	-0.00245821833345245	-0.0110723255862424	0.0671731315752832	0.0492526861150515	0.0579114995235783	-0.00783827552859679	0.0261115578890577	-0.00551450052691381	0.077872622150945	0.0365378276112784	-0.0645794777293839	-0.0449968664475509	0.0142543710415427	0.004144807876896	-0.00933839562001245	0.00460760752098143	0.00860213956722992	-0.044421614321531	0.0356349206145867	-0.00745268536030311	0.0182730628968526	0.0156573642553442	0.0364596364704286	-0.0060538017734478	0.07249541087109	0.0225234019998501	0.0049911812155132	0.0186020156038384	-0.0181042954023688	-0.0338670281245676	0.00359031568161176	-0.0353099112594716	0.051102363344778	-0.0231090821103755	-0.0169477341364717	0.0132514284508744	0.00636649854363009	-0.0015258343955783	-0.0316306018903277	0.039171211287123	0.0377229950316396	-0.0315625225887225	0.00653137318800777	-0.0132881220655748	0.00193429358051892	-0.0469474862280181	0.0340021465836293	0.00894753599902401	0.0104717084477339	0.024730570741781	0.0100477575432863	-0.0399811623792776	0.00185831872468569	0.00796050736911938	-0.0138071627969373	0.00136212246817398	-0.0115357954135798	0.0111408915247075	0.0133278421491274	-0.00704026644972371	-0.0240157123161949	-0.0077255447216986	0.0289789124336231	0.00344680696379849	0.00212326198728232	0.0140178227856237	0.0132598504984676	-0.00718610882656264	-0.00373395800631869	-0.00150358879379968	0.01035781735834	-0.0269580019251498	0.00597973912653987	-0.00415823061026257	-0.00429507795154629	0.0168913067556562	-0.000482310707432165	-0.00106111928910622	0.0019722710111541	0.000429878997078026	-0.00147193246125824
246.S41	246.S41	NA	NA	Stoneville	pre	105	NA	bulk	RR	soy	none	no_spray	NA	bahNT-MS	NA	Plate1	D	5	2014	266	7/13/16	246	5/9/16	D5-Plate1	NA	2014	Stoneville	Plate1	Run1	D5	D	5	D5	Unknown	48	0.7742	19.95	4.32	0.99	-3.82	0.866788896	-0.281924932156974	0.0836206511803482	-0.238886426361129	0.136445010129455	0.117491424591155	0.0862218247930835	-0.0185135486153122	0.0633478633613523	-0.0644705067919804	-0.0929887646074981	-0.0218580245252733	0.0574773148863908	0.031303625140516	0.0220396128274321	-0.034410611695746	0.0160216509376258	-0.0229707397653869	0.0513039403508436	0.0284048557956468	0.00973096896874352	0.00107008239949077	0.0785277718727741	0.0335813192639805	0.0565788665919545	-0.0123512112393641	0.0494152052020845	0.00534146416678478	-0.0378226632208088	0.0366892152306165	0.0195834394516787	0.0155420233355372	-0.013249752934662	-0.0325031028738012	0.0294479754692498	-0.0360034993819549	-0.0194066941649819	0.0335466199409623	-0.0247849035533743	0.0559159950195933	0.0210080569785598	-0.00954174751431123	-0.0186502739603092	0.0311075685581713	0.000939864066582777	-0.00253550995142081	0.0190014780540095	-0.0510553872782879	0.0419132985597829	0.0358265856091079	0.0551286268863921	0.0569331453108856	0.00410880011494524	0.00484595051556135	-0.0304754387916291	0.0243357669716872	-0.00687655441099704	-0.0218755214449341	0.0349615386358572	-0.042077398056662	-0.00150012439135108	-0.057655653533956	-0.0340231390494949	-0.0131182499435992	-0.0254681632712196	0.000844276193473656	-0.0170894870745495	-0.0166530649236576	-0.0223392003285783	-0.0202399997859436	-0.003703674427333	-0.00571770996463332	0.031571162454544	0.0159827464303092	-0.00346198736938241	-0.0145628214020033	0.00972549140706923	-0.0341151381957369	-0.0156265563484373	0.00888472200824251	0.00960366508050689	-0.018865214032238	0.0356308811606169	0.00771919368180882	-1.37788011463341e-06	-0.0422712690495238	0.0108334447638471	0.00854122570710322	-0.0209511112634026	-0.00417515550227356	0.0230778489653211	0.0226935121354686	0.0391414157940719	0.0127993558012371	-0.00761970558866369	0.0108673278398903	-0.00198250223771362	-0.0135726575937963	0.00104245976983219	0.0182152005423474	0.00435493198024559	0.00224783281796085	8.66442263293512e-05
246.S42	246.S42	NA	NA	Stoneville	pre	106	NA	bulk	RR	soy	none	spray	NA	bahNT-MS	NA	Plate1	D	6	2014	266	7/13/16	246	5/9/16	D6-Plate1	NA	2014	Stoneville	Plate1	Run1	D6	D	6	D6	Unknown	56	0.7742	18.72	9.06	0.99	-3.82	1.817848935	-0.284325681865838	0.138950525985779	-0.106944520337462	0.00622276489390112	0.237272149478536	-0.056652371289258	-0.150901459421615	-0.0699809112078791	0.0299084411240874	-0.0203551769803497	-0.0767183849954754	0.0180132097085238	0.0115871525446833	0.00993556007144788	0.0129324009365162	0.0624683030086248	0.0165149135435592	0.0860991872275684	-0.0168500686419874	-0.0133222638194549	-0.0164655485854009	0.00674744524468385	-0.0195172460346118	0.0259328231287918	-0.00777958427698632	-0.0229146424923208	0.0373641839147842	-0.0364078481071966	-0.0405582110291647	-0.0699779246086901	-0.0328491047340819	-0.00218085545825671	-0.00780413816825383	-0.0181494379311263	0.0192224491735449	0.0716428106908998	-0.051299511694774	-0.0137092932272511	0.0132715571851015	-0.0181968049728649	-0.0790600789198154	-0.00193627233833889	-0.0609469791635586	0.0157076255931587	0.000552899529935324	0.0267909469290885	0.00782202695893372	-0.0233691413318418	-0.0024868862271081	0.0030609463782769	0.0198838067160839	-0.0159195800177858	-0.0590407222394841	-0.0886788260531576	-0.0294849220263276	0.0289323152191411	0.0174727314443711	-0.0469518250703539	0.0308803416770897	-0.00414207972325303	-0.0102040504568639	0.00800919642472763	0.0318245373640226	-0.0153019889186106	-0.0192467791072763	-0.0242085286200812	-0.0223553764037631	0.0268484310600433	0.0318492541822573	-0.0187107954847557	-0.00618650123969975	0.0216500161942215	-0.0170282528978964	0.0175148216839816	-0.0324301776844931	0.00351959878441117	-0.0112127129183849	0.0150896381063024	-0.00649184692859272	0.0203131497467512	-3.45200346181132e-05	0.000541413648876291	-0.028261949809305	0.0348318029066803	0.0118099008561827	0.0205376913373779	0.0128346908822223	0.0229539383736682	0.00384899855780607	0.00351427556142241	-0.0181186338400938	-0.00825435346017367	0.0140377143049068	-0.016693226738214	-0.0223425407405545	0.00663715578563692	0.00185199136765426	-0.00702370336277907	0.0138579288734166	-0.00915413788349155	-0.00909491429551929	0.00222737373534062
246.S44	246.S44	NA	NA	Stoneville	pre	202	NA	bulk	RR	soy	15yrs	no_spray	NA	NT-MS	NA	Plate1	D	8	2014	266	7/13/16	246	5/9/16	D8-Plate1	NA	2014	Stoneville	Plate1	Run2	D8	D	2	D8	Unknown	24	0.8473	19.91	1.36	0.999	-3.298	0.272877986	0.184918022177087	0.0539624306346575	-0.213119479323362	0.048935955983302	0.0446339064454281	-0.0818732425077878	-0.00592057703403852	-0.0323196822894351	-0.0675648701411751	0.157318105050701	0.0400403812351046	0.111614311116196	-0.0993302268084684	0.0633614736287582	-0.0158424106219689	0.0489303085720964	0.0114289593655314	-0.00828642743211153	0.0380841450394506	-0.0717729553336611	-0.104298323095725	-0.0669780782952874	-0.0557447909777447	0.040206179056482	-0.011198448611268	0.0374313625478444	0.00278428036726824	0.0101499126546793	0.0101359364612476	-0.0433482577629635	-0.00120529426627005	-0.0155089785529376	0.00334506353108605	0.0298515215683982	-0.0626805598412317	0.0427161154023178	-0.067592957018166	-0.0382702868964976	-0.0320556933608791	-0.0580446676645308	0.00179381242857599	-0.0373317757510054	-0.00264417005312832	-0.0563531899546059	0.0341039460223861	-0.0403870680821829	0.0116584873817581	-0.0321105180203171	0.0196585666260799	0.0174837727918416	0.00804057408789103	0.000226172687553621	-0.0178325940954333	-0.00403474702372607	-0.00140750916720492	-0.00201210465224194	-0.0177760436031011	-0.00414117091579068	0.0278330011106303	0.00199204032233825	-0.025918834313731	-0.0308245884154557	-0.018681087347289	-0.0211681465827561	-0.00294372395318266	-0.00521944714217571	0.000734759291730313	-0.0236526949463554	0.0111944706520354	0.0406812707337826	0.0207084779651702	0.0243180270736002	-0.0221359416567501	0.00805202039503012	0.0174398390600912	0.0144634808605556	0.0371029459902442	-0.0479784562813221	0.0100443785825318	-0.0115397116495991	0.00177313701008111	-0.0201508228827782	0.00337004847899123	-0.0188358006702446	-0.0259720986258613	-0.0137301444966154	0.0292360048128552	-0.0322877132738784	-0.00926206189313808	0.000189301234285956	0.00536061329098885	-0.00783363498107183	-0.0151527838182352	0.0216502815759227	0.000610553088568653	0.0150903297391577	-0.00614660870754076	0.0130086723663141	-0.00582039359585666	0.0117038445573926	-0.000955321707237394	-0.000735184431439187
246.S48	246.S48	NA	NA	Stoneville	pre	206	NA	bulk	RR	soy	none	spray	NA	bahNT-MS	NA	Plate1	D	12	2014	266	7/13/16	246	5/9/16	D12-Plate1	NA	2014	Stoneville	Plate1	Run2	D12	D	6	D12	Unknown	56	0.8473	20.07	1.21	0.999	-3.298	0.242781149	-0.254763829737904	0.14832589454823	-0.132825244149857	0.0709313645579931	0.252535210381725	-0.00220086534017991	-0.101491009641179	0.099161736843754	0.0300938512877157	-0.0786751718814074	0.0651207784316566	0.051948316319853	-0.0364460484775056	-0.0422684144887456	-0.00445174234717743	0.00352786190362542	-0.021934790664375	0.0897582734900022	-0.0637145873434202	-0.0595444120673148	-0.00834021490017153	0.0873195686343138	0.0408178375957219	0.0908761777742527	-0.0411727335654404	-0.0622706779015562	-0.00302356009671086	0.0237782693466538	0.0318765110129327	-0.0234036576888574	0.040904850737892	-0.04314256463692	0.0523633810356524	-0.0157670543814827	0.0379456352231765	-0.017076422423801	-0.0653098591039586	-0.0222240555979752	-0.0647297866741882	0.000344432727442628	0.0187097273515533	0.00841994428721272	0.00628128610427692	-0.0359713191693212	-0.00995223295240209	-0.00373682894825445	0.0706392803387153	-0.0275865122078389	-0.0152507279821184	0.0274649880862945	0.0283749765561863	0.0229722160414813	-0.0237415293147474	0.0150176304832221	0.0259739240823645	0.00775319222655027	-0.0106711008622249	0.0336621753021108	-0.031229095730494	0.0153799365062897	0.0685780217274149	0.0106285125962847	0.0213885433067147	0.0198948946354827	0.0117931817675146	0.0202657455675787	0.016295204829277	0.010467907571538	0.00213503192088931	-0.000189471632380115	-0.0113895215529875	-0.0142519741171161	0.01372720278688	-0.0419780819379924	0.0498508060936135	-0.0233352150258671	0.00942928524518324	0.0172335684824221	-0.0397289094932349	0.00251600141694823	0.0210882528228871	0.0120668060745523	-0.0061366524903402	-0.0230531977963068	-0.0035133864546222	0.00227930053128601	-0.0130444066726332	0.00707686691593652	-0.0124037348712946	0.00519611945683891	0.018848304180324	-0.0137835405887385	0.00753588946217043	-0.00202183265668302	0.0133391938377768	0.00704526542577958	0.00477169588967982	0.00694941639379501	-0.000609474383904351	0.00526124925724014	0.0059183837371569	6.22682917334263e-05
246.S62	246.S62	NA	NA	Stoneville	post	102	NA	rhizosphere	RR	soy	15yrs	no_spray	NA	NT-MS	NA	Plate1	F	2	2014	266	7/13/16	246	5/9/16	F2-Plate1	NA	2014	Stoneville	Plate1	Run1	F2	F	2	F2	Unknown	26	0.7742	17.69	16.81	0.99	-3.82	3.372852163	0.16147595566379	-0.409279737508012	0.0560525309077394	0.0202113186288713	0.0375211369908388	-0.131552054199407	-0.0219335803653959	0.225748518986538	0.0126071361264466	-0.020561223780533	-0.0190534766220884	-0.128391076203052	0.172719971833549	0.115959016317487	0.103992788736936	0.0671483231292694	0.0152843209313887	-0.0342835071728513	0.0236877786773479	-0.0593373002478126	0.00630896073755111	0.0266382564626613	0.00643899338691991	-0.0226455556815168	-0.0212519793984414	0.0307352002704946	0.0230862772870234	-0.0341034751356057	0.00790913622085764	0.00617468072961531	-0.0273489710505472	-0.0415786698853799	0.0435500620460652	0.0259678094982159	0.0175130659837677	-0.0168780156051816	-0.0136673255293182	0.0284381676353185	-0.0131437239471026	0.00132387948106859	0.0146842499804262	0.000700233831586059	0.0166324489394241	-0.0289075833365983	0.0189955382345664	0.00658101727145322	0.0217094514669015	0.0101333289944577	0.0229945027215254	0.00708319962093471	-0.00714664436677872	-0.0116267013741915	-0.0188561222195948	-0.0119380853436653	-0.00262005214630335	0.00151586446511517	0.00799983041267712	-0.00574550947907214	-0.0150478289609372	-0.00760733089864044	-0.00560271215872656	-0.00446840662390866	-0.020560550913469	-0.01624004585449	0.00335635535583683	0.0127852461290472	0.00940575264147156	-0.0166179453962128	0.00188010350860013	0.00338367973624368	0.0038674315728791	0.00594685261627763	-0.0101966287881984	0.0038307172376202	0.00689409072987525	-0.0121007773225011	-0.013836324831222	0.00331151191836062	0.00255824399604791	0.0214578524699259	0.00842716974588557	-0.00830709146459809	0.00956820741149478	0.00845062620595849	0.0138319471780566	0.000418096098517484	-0.00410675292719263	0.00801415316682554	-0.000722727081135928	-0.0172135972226447	0.00695387754652307	0.00614705854083188	0.0180593766998184	0.00395627853638061	0.00232137342962218	-0.0105059331976538	-0.014298843429067	-0.00743366959484139	0.00759895680959855	0.00175028663283478	0.00426373993937991	0.00618559796417358
246.S63	246.S63	NA	NA	Stoneville	post	103	NA	rhizosphere	RR	soy	15yrs	spray	NA	NT-MS	NA	Plate1	F	3	2014	266	7/13/16	246	5/9/16	F3-Plate1	NA	2014	Stoneville	Plate1	Run1	F3	F	3	F3	Unknown	34	0.7742	18.53	10.16	0.99	-3.82	2.038559071	0.0896001211749382	-0.43188908356625	0.0821113518295216	0.105528646916482	-0.00327441857383542	-0.255760786659888	0.0149590044805642	0.000125837537040698	-0.0786282730478308	-0.0922693877285251	-0.00701346678044315	0.0375763121270986	0.0139099412368702	0.0627833345429665	-0.0521136876182755	-0.10035999434971	-0.0423233419410068	0.0519842391156223	-0.0647760453191607	-0.00474868919307125	0.0207737566033563	-0.062658418341448	0.00754105238370739	0.0153954537826202	0.035694274404574	-0.00990567598886333	0.00439721925253704	0.0163029250939898	-0.0202340908251064	-0.00302880684977093	0.00982459064494234	-0.0128552798455777	-0.0112604520511477	-0.0161528213996122	0.0298948441476494	-0.0104471999045175	0.0290053940547066	0.0164758093811063	0.00994316305862723	0.0139162505785518	-0.0113737218043093	0.0184689243416151	-0.00519815056669624	-0.0179036079763119	-0.0212709458541208	-0.0136515975574618	-0.023298253175972	-0.0175033479453435	-0.00112881930756988	-0.00962667853673585	-0.00872618763195329	-0.0229602930333317	0.003360924704436	-0.0240127230042756	0.0141285774404323	0.00428752553837505	-0.0209252480521603	-0.015796962068771	-0.00910258679984926	-0.00588886500203094	0.0166079657448973	0.0281660981475625	-0.0199020972095455	0.0248142239550065	-0.00212730230317736	0.0142510584674951	0.00497925291413113	0.00161942959880218	0.0143964268474724	-0.0116830585101711	-0.0178600172290964	0.00705994944574324	0.00685634072643778	0.0241351804658639	0.00709236134192846	0.0205457269434336	-0.00499831276150772	-0.00741854688280912	-0.0216750113803571	-0.0267291842010875	0.00398189221257299	-0.0063666855857438	-0.0299829479953375	-0.0126349556023726	-0.0012198945796169	-0.00814461615915772	0.0274521374989184	0.00106895099921511	-0.0159738967710452	-0.0381377045000126	-0.0332559103251016	0.0447468364060123	0.0186620075249258	0.0108084254191639	-0.00566306614648526	0.0310625540357873	-0.0406370831038977	0.0233980871708668	0.00823633286322692	0.0181979176767799	0.0023950290555914	-0.00606846061218538
246.S65	246.S65	NA	NA	Stoneville	post	105	NA	rhizosphere	RR	soy	none	no_spray	NA	bahNT-MS	NA	Plate1	F	5	2014	266	7/13/16	246	5/9/16	F5-Plate1	NA	2014	Stoneville	Plate1	Run1	F5	F	5	F5	Unknown	50	0.7742	19.49	5.71	0.99	-3.82	1.145686249	-0.161615282289073	-0.400999054000928	0.0634822692257659	-0.0688884840073335	0.0653983266524319	0.326468894058394	0.0368905194131996	-0.0378389726308973	0.0403138044450627	0.0837675652575268	-0.0390000206372877	0.0393367650010912	-0.00203817530705074	0.00664200125070165	-0.0639186440846092	-0.0633679442779985	-0.069181282751413	0.0786171754074929	-0.00840655547804283	-0.0755772280338381	0.0571222523579067	-0.022917806500972	-0.0199732340894233	-0.0641436784215164	0.021846138058852	0.0355079944709273	0.0376511688516535	0.00286959154703979	0.0318960201479259	-0.0139743264644334	0.0250162026740135	-0.00143326614572587	-0.0120553799563225	-0.0457639886209506	-0.000412669323792781	0.0199519688241394	-0.00608889149983111	0.00392712432433981	-0.00220249210997688	-0.0033668685929629	0.017077823534587	-0.00802154675227976	0.00484928745353991	0.0276473274840729	-0.0298714919221153	-0.000919831930810253	0.00333023759124938	0.0267371223391854	0.00624831834259739	-0.0129117952321065	-0.00865475410518694	0.0100663046005605	-0.00825857151680648	-0.0496101227986328	-0.0105416152789168	-0.00665918304789039	0.00262659581575478	0.0108942046032918	0.000787606294575727	-0.00861876097894843	0.00749269796907787	-0.033989312891851	0.0144179240158774	-0.00783416037319115	-0.0120756264402479	0.00764393425178054	0.0119185160934822	-0.00107573249485537	-0.00977280773569502	-0.00798629262608506	0.0285189715478488	-0.00304587604714707	-0.0146475542919292	-0.00138701811549998	-0.00212044487608534	0.00179125158149936	0.00177474939618002	0.0120669957367451	0.0108261830338583	0.0178057021733058	-0.00144133160296248	0.00813736784926742	0.0170135912051993	0.0107240031901092	0.0249535369597938	0.001325905185154	0.00155061420301876	-0.00314301371342498	0.0181723212330809	0.00319029435400906	-0.00244937162204908	-0.0288821588328438	-0.0152299384934317	0.011499981529501	0.0234633946152443	-0.0054981402872122	0.00856948324184082	0.0462024784209518	0.0194114189816921	0.0192987875275476	0.00749594582940967	-0.00546090096543202
